FK1 5AA,55.99748,-3.78975
FK1 5AB,55.99755,-3.79031
FK1 5AD,55.99744,-3.79036
FK1 5AE,55.99664,-3.79019
FK1 5AF,55.99653,-3.79169
FK1 5AG,55.99587,-3.78908
FK1 5AH,55.99683,-3.78799
FK1 5AJ,55.99583,-3.78707
FK1 5AL,55.99544,-3.7885
FK1 5AN,55.99416,-3.78735
FK1 5AP,56.00057,-3.78915
FK1 5AQ,55.99689,-3.78918
FK1 5AR,56.00048,-3.78976
FK1 5AS,56.00089,-3.78838
FK1 5AT,56.00244,-3.78922
FK1 5AU,56.00163,-3.78859
FK1 5AX,56.00381,-3.79006
FK1 5AY,55.99495,-3.78816
FK1 5AZ,56.00019,-3.78882
FK1 5BA,55.99888,-3.80936
FK1 5BB,55.99983,-3.78856
FK1 5BD,55.98878,-3.80233
FK1 5BE,55.99992,-3.78853
FK1 5BF,55.9882,-3.80322
FK1 5BG,55.99882,-3.78843
FK1 5BH,55.99925,-3.78901
FK1 5BJ,55.98782,-3.80176
FK1 5BL,55.98809,-3.80408
FK1 5BN,55.99852,-3.78908
FK1 5BP,55.98848,-3.80326
FK1 5BQ,55.99902,-3.78927
FK1 5BS,56.00171,-3.80152
FK1 5BT,55.99696,-3.81795
FK1 5BU,56.00427,-3.79081
FK1 5BW,56.00408,-3.79985
FK1 5BX,56.00311,-3.80165
FK1 5BY,55.99906,-3.81067
FK1 5BZ,55.99768,-3.80648
FK1 5DA,55.99653,-3.8092
FK1 5DB,55.99543,-3.8105
FK1 5DD,55.9961,-3.81207
FK1 5DE,55.9968,-3.8122
FK1 5DF,55.99596,-3.8107
FK1 5DG,55.99799,-3.81233
FK1 5DH,55.99745,-3.81048
FK1 5DJ,55.99813,-3.81101
FK1 5DL,55.99843,-3.81133
FK1 5DN,55.99917,-3.81171
FK1 5DP,55.99931,-3.81328
FK1 5DQ,55.99715,-3.81116
FK1 5DR,55.9975,-3.81229
FK1 5DS,55.99781,-3.81661
FK1 5DT,55.99789,-3.81661
FK1 5DU,55.99851,-3.81569
FK1 5DW,55.99879,-3.81261
FK1 5DX,55.99842,-3.81567
FK1 5DY,55.99598,-3.8179
FK1 5DZ,55.99768,-3.80899
FK1 5EA,55.99487,-3.78544
FK1 5EB,55.99458,-3.78487
FK1 5ED,55.99771,-3.81492
FK1 5EF,55.99414,-3.79708
FK1 5EG,55.99367,-3.79499
FK1 5EH,55.99597,-3.79988
FK1 5EJ,55.99521,-3.80253
FK1 5EL,55.99486,-3.80333
FK1 5EN,55.99392,-3.80273
FK1 5EP,55.99418,-3.80119
FK1 5EQ,55.99443,-3.79964
FK1 5ER,55.99364,-3.8004
FK1 5ES,55.99392,-3.80523
FK1 5ET,55.99449,-3.80489
FK1 5EU,55.99458,-3.80456
FK1 5EW,55.995,-3.80063
FK1 5EX,55.99496,-3.81062
FK1 5EY,55.99485,-3.81182
FK1 5EZ,55.99471,-3.80902
FK1 5FA,55.99901,-3.79584
FK1 5HA,55.99479,-3.80842
FK1 5HB,55.99482,-3.80694
FK1 5HD,55.99518,-3.80734
FK1 5HE,55.99459,-3.80695
FK1 5HF,55.99537,-3.80557
FK1 5HG,55.99557,-3.80744
FK1 5HH,55.99598,-3.80292
FK1 5HJ,55.99474,-3.80072
FK1 5HL,55.99398,-3.80161
FK1 5HN,55.99461,-3.80238
