GL3 1AA,51.88711,-2.18724
GL3 1AB,51.88653,-2.18789
GL3 1AD,51.8857,-2.18952
GL3 1AE,51.88379,-2.19221
GL3 1AF,51.88009,-2.19825
GL3 1AG,51.8775,-2.19606
GL3 1AH,51.8856,-2.19028
GL3 1AJ,51.88962,-2.18349
GL3 1AL,51.88962,-2.18348
GL3 1AN,51.88731,-2.18692
GL3 1AP,51.88907,-2.20076
GL3 1AQ,51.8871,-2.21248
GL3 1AR,51.88663,-2.20844
GL3 1AS,51.88796,-2.20796
GL3 1AT,51.88682,-2.209
GL3 1AU,51.88594,-2.21067
GL3 1AW,51.89147,-2.1931
GL3 1AX,51.88566,-2.20878
GL3 1AY,51.88686,-2.21259
GL3 1AZ,51.88656,-2.21234
GL3 1BA,51.88624,-2.20846
GL3 1BB,51.8881,-2.20932
GL3 1BD,51.88727,-2.20894
GL3 1BE,51.88735,-2.21037
GL3 1BG,51.88682,-2.20963
GL3 1BH,51.88692,-2.20733
GL3 1BJ,51.88622,-2.20777
GL3 1BL,51.88755,-2.20661
GL3 1BN,51.8865,-2.2064
GL3 1BP,51.88533,-2.20659
GL3 1BQ,51.88704,-2.20772
GL3 1BS,51.88454,-2.20338
GL3 1BT,51.88541,-2.20608
GL3 1BU,51.88518,-2.20483
GL3 1BW,51.88596,-2.20733
GL3 1BX,51.88435,-2.20484
GL3 1BY,51.88523,-2.20337
GL3 1BZ,51.88483,-2.20647
GL3 1DA,51.88591,-2.20593
GL3 1DB,51.88639,-2.20434
GL3 1DD,51.88576,-2.20385
GL3 1DE,51.89052,-2.19416
GL3 1DF,51.89063,-2.19359
GL3 1DG,51.88736,-2.21354
GL3 1DH,51.88825,-2.19756
GL3 1DJ,51.88606,-2.21332
GL3 1DL,51.88735,-2.21502
GL3 1DN,51.88651,-2.19864
GL3 1DP,51.88727,-2.21326
GL3 1DQ,51.88809,-2.21164
GL3 1DR,51.88861,-2.2161
GL3 1DS,51.88916,-2.21677
GL3 1DT,51.88842,-2.21511
GL3 1DU,51.88876,-2.21223
GL3 1DW,51.88646,-2.21353
GL3 1DX,51.88782,-2.21207
GL3 1DY,51.88878,-2.21045
GL3 1DZ,51.88883,-2.20786
GL3 1EA,51.88837,-2.2093
GL3 1EB,51.88839,-2.20556
GL3 1ED,51.88879,-2.20217
GL3 1EE,51.8881,-2.20449
GL3 1EF,51.88842,-2.2026
GL3 1EG,51.88789,-2.20246
GL3 1EH,51.88486,-2.20163
GL3 1EJ,51.88713,-2.20425
GL3 1EL,51.88749,-2.20415
GL3 1EN,51.88769,-2.20196
GL3 1EP,51.88595,-2.20165
GL3 1EQ,51.88659,-2.20201
GL3 1ER,51.88801,-2.20189
GL3 1ES,51.88719,-2.20003
GL3 1ET,51.88848,-2.20023
GL3 1EU,51.88829,-2.19922
GL3 1EW,51.88665,-2.20146
GL3 1EX,51.88919,-2.19902
GL3 1EY,51.88931,-2.19213
GL3 1EZ,51.89017,-2.19825
GL3 1FA,51.8841,-2.20388
GL3 1FB,51.88857,-2.20179
GL3 1FE,51.88858,-2.20179
GL3 1FL,51.88858,-2.20179
GL3 1FW,51.88858,-2.20179
GL3 1HA,51.8888,-2.18726
GL3 1HB,51.88865,-2.19137
GL3 1HD,51.88852,-2.18945
GL3 1HE,51.88836,-2.18803
GL3 1HF,51.88795,-2.21049
GL3 1HG,51.88913,-2.19793
GL3 1HH,51.88517,-2.20025
GL3 1HJ,51.88524,-2.19968
GL3 1HL,51.8854,-2.19894
GL3 1HN,51.88992,-2.19781
GL3 1HP,51.88399,-2.19299
GL3 1HQ,51.88903,-2.19864
GL3 1HR,51.88491,-2.19216
GL3 1HS,51.88426,-2.19361
GL3 1HT,51.88476,-2.19364
GL3 1HU,51.88617,-2.19045
GL3 1HW,51.89017,-2.19825
GL3 1HX,51.88661,-2.1893
GL3 1HY,51.8883,-2.19175
GL3 1HZ,51.8856,-2.19174
GL3 1JA,51.89115,-2.18981
GL3 1JB,51.8865,-2.19029
GL3 1JD,51.89002,-2.18908
GL3 1JE,51.88741,-2.18884
GL3 1JF,51.88918,-2.18499
GL3 1JG,51.88879,-2.18591
GL3 1JH,51.88974,-2.18577
GL3 1JJ,51.88986,-2.18421
GL3 1JL,51.89104,-2.18473
GL3 1JN,51.89063,-2.18365
GL3 1JP,51.89149,-2.18806
GL3 1JQ,51.89073,-2.1883
GL3 1JR,51.88618,-2.19302
GL3 1JS,51.88638,-2.18999
GL3 1JT,51.88949,-2.18929
GL3 1JU,51.8872,-2.18853
GL3 1JW,51.88969,-2.18793
GL3 1JX,51.87837,-2.19342
GL3 1JY,51.88979,-2.18493
GL3 1JZ,51.87864,-2.19641
GL3 1LA,51.89048,-2.18625
GL3 1LB,51.8784,-2.19606
GL3 1LD,51.88764,-2.1909
GL3 1LE,51.88839,-2.19194
GL3 1LF,51.88776,-2.19182
GL3 1LG,51.88726,-2.19201
GL3 1LH,51.88699,-2.19187
GL3 1LJ,51.88656,-2.19205
GL3 1LL,51.88683,-2.19043
GL3 1LN,51.88698,-2.19089
GL3 1LP,51.88731,-2.19058
GL3 1LQ,51.88766,-2.18961
GL3 1LR,51.88811,-2.18982
GL3 1LS,51.88753,-2.18922
GL3 1LT,51.88794,-2.18784
GL3 1LU,51.8946,-2.18994
GL3 1LW,51.88778,-2.19032
GL3 1LX,51.89407,-2.19062
GL3 1LY,51.89497,-2.19194
GL3 1LZ,51.89266,-2.19185
GL3 1NA,51.89032,-2.19261
GL3 1NB,51.89101,-2.19099
GL3 1ND,51.89084,-2.19189
GL3 1NE,51.89019,-2.19158
GL3 1NF,51.88963,-2.19112
GL3 1NG,51.89032,-2.19012
GL3 1NH,51.89088,-2.19057
GL3 1NJ,51.89148,-2.18993
GL3 1NL,51.89197,-2.19027
