EX23 9AA,50.82664,-4.52178
EX23 9AB,50.8275,-4.52103
EX23 9AD,50.82784,-4.52048
EX23 9AE,50.82737,-4.52055
EX23 9AF,50.82666,-4.51986
EX23 9AG,50.8273,-4.51937
EX23 9AH,50.82856,-4.51863
EX23 9AJ,50.82849,-4.51971
EX23 9AL,50.82921,-4.51971
EX23 9AN,50.82942,-4.52018
EX23 9AP,50.83028,-4.51959
EX23 9AQ,50.828,-4.51931
EX23 9AR,50.831,-4.51947
EX23 9AS,50.82956,-4.5183
EX23 9AT,50.83112,-4.51848
EX23 9AU,50.83189,-4.51878
EX23 9AW,50.82973,-4.52105
EX23 9AX,50.83231,-4.51949
EX23 9AY,50.83374,-4.51771
EX23 9AZ,50.83266,-4.51776
EX23 9BA,50.8293,-4.51893
EX23 9BB,50.83012,-4.5178
EX23 9BD,50.82696,-4.51799
EX23 9BE,50.8285,-4.52132
EX23 9BG,50.82667,-4.5174
EX23 9BH,50.82823,-4.51719
EX23 9BJ,50.82785,-4.51635
EX23 9BL,50.82922,-4.51699
EX23 9BN,50.82938,-4.5157
EX23 9BP,50.83022,-4.51621
EX23 9BQ,50.82846,-4.51378
EX23 9BR,50.83075,-4.51754
EX23 9BS,50.83121,-4.51728
EX23 9BT,50.83009,-4.51488
EX23 9BU,50.82922,-4.51462
EX23 9BW,50.82985,-4.51522
EX23 9BX,50.82977,-4.51456
EX23 9BY,50.82954,-4.51392
EX23 9BZ,50.82991,-4.51448
EX23 9DA,50.83023,-4.51391
EX23 9DB,50.82985,-4.51401
EX23 9DD,50.83043,-4.51341
EX23 9DE,50.83069,-4.51339
EX23 9DF,50.83063,-4.51375
EX23 9DG,50.83049,-4.51396
EX23 9DH,50.82758,-4.51851
EX23 9DJ,50.83164,-4.51395
EX23 9DL,50.83278,-4.51335
EX23 9DN,50.83128,-4.51317
EX23 9DP,50.83098,-4.51174
EX23 9DQ,50.83111,-4.51397
EX23 9DR,50.82994,-4.51297
EX23 9DS,50.82959,-4.51292
EX23 9DT,50.8299,-4.5121
EX23 9DU,50.82949,-4.51503
