AB2 7AA,57.16461,-2.14285
AB2 7AB,57.16404,-2.14254
AB2 7AD,57.16374,-2.14235
AB2 7AE,57.16507,-2.14338
AB2 7AJ,57.16512,-2.14598
AB2 7AL,57.16419,-2.14804
AB2 7AN,57.16289,-2.14677
AB2 7AP,57.16264,-2.14371
AB2 7AQ,57.16484,-2.14609
AB2 7AR,57.16617,-2.15023
AB2 7AS,57.16601,-2.15159
AB2 7AT,57.16573,-2.15283
AB2 7AX,57.16716,-2.15365
AB2 7BA,57.16746,-2.15176
AB2 7BB,57.16764,-2.15115
AB2 7BD,57.16692,-2.15181
AB2 7BJ,57.16663,-2.15184
AB2 7BL,57.16625,-2.14784
AB2 7BN,57.16635,-2.1466
AB2 7BP,57.16363,-2.14786
AB2 7BQ,57.16553,-2.14243
AB2 7BR,57.16581,-2.14511
AB2 7BS,57.16467,-2.14423
AB2 7BT,57.16354,-2.14344
AB2 7BX,57.16301,-2.14177
AB2 7DA,57.16294,-2.14262
AB2 7DB,57.16447,-2.14467
AB2 7DD,57.1667,-2.14657
AB2 7DE,57.17006,-2.1625
AB2 7DF,57.16985,-2.16493
AB2 7DG,57.17009,-2.163
AB2 7DH,57.17032,-2.16322
AB2 7DJ,57.16704,-2.1482
AB2 7DL,57.16791,-2.15102
AB2 7DN,57.17078,-2.16031
AB2 7DP,57.17059,-2.1613
AB2 7DQ,57.17066,-2.16228
AB2 7DR,57.17223,-2.16137
AB2 7DS,57.1721,-2.15702
AB2 7DT,57.17202,-2.16079
AB2 7DU,57.1703,-2.16475
AB2 7DW,57.17012,-2.16475
AB2 7DX,57.17189,-2.15739
AB2 7DY,57.17045,-2.1593
AB2 7DZ,57.17027,-2.16064
AB2 7EA,57.17184,-2.15815
AB2 7EB,57.1715,-2.16044
AB2 7ED,57.17121,-2.16041
AB2 7EE,57.17049,-2.16629
AB2 7EF,57.17073,-2.16533
AB2 7EG,57.17075,-2.16469
AB2 7EH,57.17128,-2.16618
AB2 7EJ,57.17101,-2.15875
AB2 7EL,57.16889,-2.16809
AB2 7EN,57.16888,-2.16862
AB2 7EP,57.16828,-2.16794
AB2 7EQ,57.16777,-2.16863
AB2 7ER,57.16745,-2.16757
AB2 7ES,57.16697,-2.16771
AB2 7ET,57.16738,-2.16646
AB2 7EU,57.17149,-2.16778
AB2 7EW,57.17002,-2.16733
AB2 7EX,57.16649,-2.16472
AB2 7EY,57.17045,-2.16937
AB2 7EZ,57.16986,-2.16958
AB2 7FQ,57.1694,-2.17178
AB2 7HA,57.16622,-2.16662
AB2 7HB,57.16654,-2.16201
AB2 7HD,57.16629,-2.16135
AB2 7HJ,57.1658,-2.16482
AB2 7HL,57.16592,-2.16721
AB2 7HN,57.16558,-2.16738
AB2 7HP,57.16521,-2.16422
AB2 7HQ,57.16519,-2.16506
AB2 7HR,57.16464,-2.16479
AB2 7HS,57.16444,-2.16554
AB2 7HT,57.16474,-2.16737
AB2 7HX,57.16528,-2.16761
AB2 7JA,57.16461,-2.16964
AB2 7JB,57.16414,-2.16939
AB2 7JD,57.16398,-2.1682
AB2 7JJ,57.16371,-2.16901
AB2 7JL,57.16334,-2.1698
AB2 7JN,57.16424,-2.16744
AB2 7JP,57.1634,-2.16505
AB2 7JQ,57.1627,-2.16626
AB2 7JR,57.16277,-2.16786
AB2 7JS,57.16275,-2.16942
AB2 7JT,57.16268,-2.16508
AB2 7JX,57.16243,-2.16525
AB2 7LA,57.16258,-2.16452
AB2 7LB,57.16307,-2.16373
