SO1 7AA,50.93597,-1.40774
SO1 7AB,50.93529,-1.40916
SO1 7AD,50.93649,-1.40913
SO1 7AE,50.93544,-1.40994
SO1 7AF,50.9352,-1.41131
SO1 7AG,50.93503,-1.41191
SO1 7AH,50.93409,-1.4148
SO1 7AJ,50.93478,-1.41354
SO1 7AL,50.93433,-1.41548
SO1 7AN,50.93461,-1.41639
SO1 7AP,50.93415,-1.41767
SO1 7AQ,50.93591,-1.41803
SO1 7AR,50.93615,-1.41824
SO1 7AS,50.93647,-1.41682
SO1 7AT,50.93693,-1.41752
SO1 7AU,50.93664,-1.41639
SO1 7AW,50.9366,-1.41889
SO1 7AX,50.93702,-1.41893
SO1 7AY,50.93824,-1.42005
SO1 7AZ,50.93478,-1.41765
SO1 7BA,50.93526,-1.41981
SO1 7BB,50.93648,-1.42028
SO1 7BD,50.9358,-1.41953
SO1 7BE,50.93507,-1.41903
SO1 7BG,50.93769,-1.41297
SO1 7BH,50.9374,-1.41249
SO1 7BJ,50.93678,-1.41276
SO1 7BL,50.93693,-1.41342
SO1 7BN,50.93759,-1.41426
SO1 7BP,50.93852,-1.40629
SO1 7BQ,50.9383,-1.41598
SO1 7BR,50.93805,-1.41491
SO1 7BS,50.93883,-1.41575
SO1 7BT,50.93911,-1.41691
SO1 7BU,50.93871,-1.41407
SO1 7BW,50.93929,-1.41459
SO1 7BX,50.93917,-1.41378
SO1 7BY,50.93958,-1.41326
SO1 7BZ,50.93868,-1.41289
SO1 7DA,50.93812,-1.41328
SO1 7DB,50.93801,-1.41415
SO1 7DD,50.93706,-1.41413
SO1 7DE,50.93618,-1.41501
SO1 7DF,50.93712,-1.41541
SO1 7DG,50.93647,-1.41562
SO1 7DH,50.93544,-1.41733
SO1 7DJ,50.93468,-1.41782
SO1 7DL,50.93555,-1.41461
SO1 7DN,50.93579,-1.41469
SO1 7DP,50.9376,-1.40715
SO1 7DQ,50.93813,-1.40628
SO1 7DR,50.93931,-1.40633
SO1 7DS,50.93982,-1.40653
SO1 7DT,50.94011,-1.40634
SO1 7DU,50.93959,-1.40724
SO1 7DW,50.93823,-1.4091
SO1 7DX,50.93812,-1.40806
SO1 7DY,50.93771,-1.40849
SO1 7DZ,50.93643,-1.41012
SO1 7EA,50.93763,-1.41068
SO1 7EB,50.93638,-1.41107
SO1 7ED,50.93599,-1.41189
SO1 7EE,50.93633,-1.41148
SO1 7EF,50.93595,-1.41257
SO1 7EG,50.93682,-1.41197
SO1 7EH,50.93938,-1.40882
SO1 7EJ,50.94072,-1.40626
SO1 7EL,50.9396,-1.4077
SO1 7EN,50.94139,-1.40826
SO1 7EP,50.94266,-1.40695
SO1 7EQ,50.94184,-1.40731
SO1 7ER,50.94256,-1.40997
SO1 7ES,50.94433,-1.41231
SO1 7ET,50.94165,-1.41082
SO1 7EU,50.94338,-1.41118
SO1 7EW,50.94398,-1.41203
SO1 7EX,50.94305,-1.41244
SO1 7EY,50.94212,-1.41063
SO1 7EZ,50.94314,-1.40583
SO1 7FB,50.94416,-1.40533
SO1 7FD,50.94489,-1.40504
SO1 7FE,50.94745,-1.407
SO1 7FF,50.94589,-1.40657
SO1 7FG,50.94547,-1.4065
SO1 7FH,50.94506,-1.40709
SO1 7FJ,50.94448,-1.4094
SO1 7FL,50.94479,-1.40877
SO1 7FN,50.9453,-1.40889
SO1 7FP,50.94561,-1.40865
SO1 7FQ,50.94642,-1.40851
SO1 7FR,50.94606,-1.40829
SO1 7FS,50.94687,-1.40798
SO1 7FT,50.94714,-1.40736
SO1 7FU,50.95069,-1.40394
SO1 7FW,50.95009,-1.40356
SO1 7FX,50.95081,-1.40467
SO1 7FY,50.95062,-1.40565
SO1 7FZ,50.95105,-1.40757
SO1 7GA,50.95091,-1.40703
SO1 7GB,50.95175,-1.40828
SO1 7GD,50.95217,-1.4056
SO1 7GE,50.95262,-1.40634
SO1 7GF,50.95245,-1.40623
SO1 7GG,50.95144,-1.40615
SO1 7GH,50.9515,-1.40666
SO1 7GJ,50.95228,-1.40677
SO1 7GL,50.95207,-1.40734
SO1 7GN,50.95121,-1.40862
SO1 7GP,50.95035,-1.40696
SO1 7GQ,50.94989,-1.40502
SO1 7GR,50.94989,-1.40725
SO1 7GS,50.9496,-1.40857
SO1 7GT,50.94935,-1.4092
SO1 7GU,50.94915,-1.40687
SO1 7GW,50.94949,-1.40791
SO1 7GX,50.94881,-1.40841
SO1 7GY,50.94846,-1.4088
SO1 7GZ,50.94812,-1.40823
SO1 7HA,50.9477,-1.40804
SO1 7HB,50.94882,-1.40638
SO1 7HD,50.94828,-1.4054
SO1 7HE,50.9556,-1.40897
SO1 7HF,50.95495,-1.40619
SO1 7HG,50.95371,-1.40525
SO1 7HH,50.95649,-1.40693
SO1 7HJ,50.9532,-1.40921
SO1 7HL,50.95325,-1.41016
SO1 7HN,50.95397,-1.40939
SO1 7HP,50.9524,-1.4091
SO1 7HQ,50.95253,-1.40983
SO1 7HR,50.9502,-1.41099
SO1 7HS,50.9515,-1.41106
SO1 7HT,50.95204,-1.41084
SO1 7HU,50.95194,-1.41287
SO1 7HW,50.95144,-1.41246
SO1 7HX,50.95143,-1.41418
SO1 7HY,50.95422,-1.41194
SO1 7HZ,50.95359,-1.41165
SO1 7JA,50.95472,-1.41075
SO1 7JB,50.95835,-1.40948
SO1 7JD,50.95801,-1.40833
SO1 7JE,50.96281,-1.4199
SO1 7JF,50.96252,-1.42454
SO1 7JG,50.9585,-1.42212
SO1 7JH,50.95679,-1.42573
SO1 7JJ,50.96407,-1.41921
